bin_left,bin_right,density
-0.004258926026523113,0.0124786710832268,0.004458636755461778
0.0124786710832268,0.029216268192976715,0.0
0.029216268192976715,0.04595386530272663,0.0
0.04595386530272663,0.06269146241247654,0.0
0.06269146241247654,0.07942905952222645,0.001486212251820593
0.07942905952222645,0.09616665663197638,0.0
0.09616665663197638,0.11290425374172629,0.0
0.11290425374172629,0.1296418508514762,0.0
0.1296418508514762,0.14637944796122612,0.0
0.14637944796122612,0.16311704507097602,0.0
0.16311704507097602,0.17985464218072594,0.0
0.17985464218072594,0.19659223929047587,0.0014862122518205917
0.19659223929047587,0.21332983640022576,0.0014862122518205943
0.21332983640022576,0.2300674335099757,0.0
0.2300674335099757,0.24680503061972558,0.0014862122518205943
0.24680503061972558,0.2635426277294755,0.005944849007282367
0.2635426277294755,0.28028022483922543,0.005944849007282367
0.28028022483922543,0.29701782194897536,0.0014862122518205917
0.29701782194897536,0.3137554190587252,0.0014862122518205967
0.3137554190587252,0.33049301616847515,0.0029724245036411834
0.33049301616847515,0.3472306132782251,0.004458636755461775
0.3472306132782251,0.363968210387975,0.005944849007282367
0.363968210387975,0.3807058074977249,0.00891727351092355
0.3807058074977249,0.39744340460747485,0.0029724245036411834
0.39744340460747485,0.4141810017172247,0.00891727351092358
0.4141810017172247,0.43091859882697464,0.007431061259102959
0.43091859882697464,0.44765619593672457,0.004458636755461775
0.44765619593672457,0.4643937930464745,0.0029724245036411834
0.4643937930464745,0.4811313901562244,0.007431061259102959
0.4811313901562244,0.4978689872659743,0.010403485762744177
0.4978689872659743,0.5146065843757243,0.010403485762744108
0.5146065843757243,0.5313441814854741,0.011889698014564774
0.5313441814854741,0.548081778595224,0.013375910266385372
0.548081778595224,0.564819375704974,0.00891727351092352
0.564819375704974,0.5815569728147238,0.010403485762744177
0.5815569728147238,0.5982945699244738,0.007431061259102934
0.5982945699244738,0.6150321670342237,0.02229318377730895
0.6150321670342237,0.6317697641439736,0.026751820532770743
0.6317697641439736,0.6485073612537235,0.04310015530279702
0.6485073612537235,0.6652449583634734,0.03715530629551492
0.6652449583634734,0.6819825554732234,0.05201742881372053
0.6819825554732234,0.6987201525829733,0.047558792058259095
0.6987201525829733,0.7154577496927231,0.07728303709467103
0.7154577496927231,0.7321953468024731,0.08768652285741463
0.7321953468024731,0.748932943912223,0.10254864537562117
0.748932943912223,0.765670541021973,0.1382177394193146
0.765670541021973,0.7824081381317228,0.1471350129302391
0.7824081381317228,0.7991457352414728,0.20955592750670274
0.7991457352414728,0.8158833323512227,0.2734630543349898
0.8158833323512227,0.8326209294609725,0.28535275234955454
0.8326209294609725,0.8493585265707225,0.42505670402068785
0.8493585265707225,0.8660961236804724,0.46815685932348794
0.8660961236804724,0.8828337207902224,0.6598782398083406
0.8828337207902224,0.8995713178999722,0.8515996202932019
0.8995713178999722,0.9163089150097221,1.1637041931755272
0.9163089150097221,0.9330465121194721,1.5976781707071308
0.9330465121194721,0.949784109229222,2.1104213975852475
0.949784109229222,0.9665217063389719,3.219135737443391
0.9665217063389719,0.9832593034487218,5.828924451640381
0.9832593034487218,0.9999969005584717,41.71649169635233
