bin_left,bin_right,density
-0.00022696773521602154,0.01644346086541191,0.001823296659389465
0.01644346086541191,0.03311388946603984,0.0009116483296947325
0.03311388946603984,0.04978431806666777,0.0
0.04978431806666777,0.0664547466672957,0.0009116483296947325
0.0664547466672957,0.08312517526792362,0.0
0.08312517526792362,0.09979560386855156,0.0
0.09979560386855156,0.1164660324691795,0.0
0.1164660324691795,0.13313646106980742,0.0
0.13313646106980742,0.14980688967043534,0.0036465933187789317
0.14980688967043534,0.16647731827106327,0.0009116483296947329
0.16647731827106327,0.18314774687169122,0.0009116483296947314
0.18314774687169122,0.19981817547231914,0.0009116483296947329
0.19981817547231914,0.21648860407294707,0.0009116483296947329
0.21648860407294707,0.23315903267357502,0.0
0.23315903267357502,0.2498294612742029,0.0
0.2498294612742029,0.26649988987483086,0.0018232966593894628
0.26649988987483086,0.2831703184754588,0.0009116483296947314
0.2831703184754588,0.2998407470760867,0.0018232966593894689
0.2998407470760867,0.31651117567671466,0.0018232966593894628
0.31651117567671466,0.33318160427734256,0.0
0.33318160427734256,0.3498520328779705,0.0036465933187789256
0.3498520328779705,0.36652246147859846,0.0027349449890841943
0.36652246147859846,0.38319289007922636,0.0009116483296947344
0.38319289007922636,0.3998633186798543,0.0018232966593894628
0.3998633186798543,0.41653374728048226,0.0018232966593894628
0.41653374728048226,0.43320417588111015,0.0072931866375578755
0.43320417588111015,0.4498746044817381,0.0018232966593894628
0.4498746044817381,0.46654503308236606,0.007293186637557851
0.46654503308236606,0.48321546168299395,0.0036465933187789378
0.48321546168299395,0.49988589028362185,0.0072931866375578755
0.49988589028362185,0.5165563188842498,0.010939779956336777
0.5165563188842498,0.5332267474848777,0.01823296659389463
0.5332267474848777,0.5498971760855057,0.011851428286031508
0.5498971760855057,0.5665676046861337,0.009116483296947316
0.5665676046861337,0.5832380332867615,0.022791208242368438
0.5832380332867615,0.5999084618873894,0.014586373275115702
0.5999084618873894,0.6165788904880174,0.01823296659389463
0.6165788904880174,0.6332493190886453,0.039200878176873455
0.6332493190886453,0.6499197476892733,0.034642636528399794
0.6499197476892733,0.6665901762899011,0.0218795599126737
0.6665901762899011,0.6832606048905291,0.05925714143015754
0.6832606048905291,0.699931033491157,0.06290373474893647
0.699931033491157,0.716601462091785,0.07202021804588378
0.716601462091785,0.7332718906924129,0.09389977795855733
0.7332718906924129,0.7499423192930409,0.09481142628825207
0.7499423192930409,0.7666127478936687,0.1340123044651264
0.7666127478936687,0.7832831764942967,0.13401230446512552
0.7832831764942967,0.7999536050949246,0.17047823765291478
0.7999536050949246,0.8166240336955526,0.22426548910490393
0.8166240336955526,0.8332944622961805,0.29993230046956665
0.8332944622961805,0.8499648908968084,0.3765107601639266
0.8499648908968084,0.8666353194974363,0.49593669135393387
0.8666353194974363,0.8833057480980643,0.6326839408081436
0.8833057480980643,0.8999761766986922,0.8487445949457949
0.8999761766986922,0.9166466052993202,1.2216087617909401
0.9166466052993202,0.9333170338999481,1.609059301911201
0.9333170338999481,0.949987462500576,2.212570496169128
0.949987462500576,0.9666578911012039,3.267347613625917
0.9666578911012039,0.9833283197018319,5.604813930963209
0.9833283197018319,0.9999987483024597,42.114506238578095
