bin_left,bin_right,density
-0.09366338700056076,-0.07543831827739875,0.0005316809844620971
-0.07543831827739875,-0.05721324955423673,0.0013292024611552423
-0.05721324955423673,-0.038988180831074706,0.003987607383465728
-0.038988180831074706,-0.020763112107912693,0.00372176689123468
-0.020763112107912693,-0.0025380433847506795,0.005316809844620971
-0.0025380433847506795,0.015687025338411348,0.009304417228086692
0.015687025338411348,0.03391209406157336,0.011696981658166137
0.03391209406157336,0.052137162784735375,0.02046971790179074
0.052137162784735375,0.07036223150789739,0.024989006269718568
0.07036223150789739,0.0885873002310594,0.031635018575494785
0.0885873002310594,0.10681236895422141,0.03588846645119156
0.10681236895422141,0.12503743767738346,0.044129521710353996
0.12503743767738346,0.14326250640054547,0.0475854481093577
0.14326250640054547,0.16148757512370748,0.04492704318704721
0.16148757512370748,0.17971264384686947,0.03721766891234685
0.17971264384686947,0.1979377125700315,0.037749349896808844
0.1979377125700315,0.21616278129319355,0.03907855235796408
0.21616278129319355,0.23438785001635554,0.03136917808326378
0.23438785001635554,0.2526129187395176,0.02738157069979796
0.2526129187395176,0.27083798746267956,0.026584049223104894
0.27083798746267956,0.2890630561858416,0.022330601347408045
0.2890630561858416,0.3072881249090036,0.020469717901790772
0.3072881249090036,0.32551319363216563,0.019938036917328615
0.32551319363216563,0.3437382623553277,0.022596441839639093
0.3437382623553277,0.36196333107848966,0.022596441839639166
0.36196333107848966,0.3801883998016517,0.0369518284201157
0.3801883998016517,0.3984134685248137,0.05662402484521343
0.3984134685248137,0.4166385372479757,0.11112132575257815
0.4166385372479757,0.4348636059711377,0.1900759519452
0.4348636059711377,0.4530886746942997,0.2905636580085365
0.4530886746942997,0.4713137434174618,0.46841094731110544
0.4713137434174618,0.4895388121406238,0.6752348502668644
0.4895388121406238,0.5077638808637858,0.9203397841038915
0.5077638808637858,0.5259889495869479,1.2417409392112222
0.5259889495869479,0.5442140183101098,1.59663799633968
0.5442140183101098,0.5624390870332718,1.9382430288565782
0.5624390870332718,0.5806641557564338,2.260973386425072
0.5806641557564338,0.5988892244795959,2.7269917693060837
0.5988892244795959,0.6171142932027579,2.9827303228323694
0.6171142932027579,0.6353393619259199,3.4075434294175855
0.6353393619259199,0.653564430649082,3.5891124856113708
0.653564430649082,0.671789499372244,3.701297173332895
0.671789499372244,0.690014568095406,3.7417049281520147
0.690014568095406,0.7082396368185679,3.7140575169599854
0.7082396368185679,0.72646470554173,3.5189305956623738
0.72646470554173,0.744689774264892,3.2512292199857287
0.744689774264892,0.762914842988054,2.965450690837351
0.762914842988054,0.7811399117112161,2.582374541532394
0.7811399117112161,0.7993649804343781,2.147725336734645
0.7993649804343781,0.8175900491575401,1.7428502670667572
0.8175900491575401,0.8358151178807021,1.3967259461819315
0.8358151178807021,0.8540401866038642,1.0910093801162184
0.8540401866038642,0.8722652553270261,0.7746591943612767
0.8722652553270261,0.8904903240501881,0.4926024321041338
0.8904903240501881,0.9087153927733502,0.3054507255734734
0.9087153927733502,0.9269404614965122,0.1693403935511782
0.9269404614965122,0.9451655302196742,0.09729762015656393
0.9451655302196742,0.9633905989428362,0.057953227306368676
0.9633905989428362,0.9816156676659982,0.025786527746411752
0.9816156676659982,0.9998407363891602,0.0069118527980072736
