bin_left,bin_right,density
-0.09366338700056076,-0.07543831827739875,0.0005275911307354656
-0.07543831827739875,-0.05721324955423673,0.0013189778268386635
-0.05721324955423673,-0.038988180831074706,0.003956933480515991
-0.038988180831074706,-0.020763112107912693,0.0036931379151482592
-0.020763112107912693,-0.0025380433847506795,0.005275911307354656
-0.0025380433847506795,0.015687025338411348,0.009496640353238375
0.015687025338411348,0.03391209406157336,0.011607004876180244
0.03391209406157336,0.052137162784735375,0.020576054098683162
0.052137162784735375,0.07036223150789739,0.024796783144566886
0.07036223150789739,0.0885873002310594,0.031391672278760205
0.0885873002310594,0.10681236895422141,0.03587619689001166
0.10681236895422141,0.12503743767738346,0.04431765498177904
0.12503743767738346,0.14326250640054547,0.04748320176619191
0.14326250640054547,0.16148757512370748,0.04616422393935324
0.16148757512370748,0.17971264384686947,0.03798656141295358
0.17971264384686947,0.1979377125700315,0.037722765847585736
0.1979377125700315,0.21616278129319355,0.039305539239792124
0.21616278129319355,0.23438785001635554,0.03165546784412798
0.23438785001635554,0.2526129187395176,0.0276985343636119
0.2526129187395176,0.27083798746267956,0.026907147667508787
0.27083798746267956,0.2890630561858416,0.022422623056257255
0.2890630561858416,0.3072881249090036,0.020839849664050926
0.3072881249090036,0.32551319363216563,0.019784667402579934
0.32551319363216563,0.3437382623553277,0.022686418621624987
0.3437382623553277,0.36196333107848966,0.022686418621625057
0.36196333107848966,0.3801883998016517,0.036931379151482535
0.3801883998016517,0.3984134685248137,0.05618845542332717
0.3984134685248137,0.4166385372479757,0.11053034188907988
0.4166385372479757,0.4348636059711377,0.1896690114994002
0.4348636059711377,0.4530886746942997,0.2914940997313452
0.4530886746942997,0.4713137434174618,0.46876471965845906
0.4713137434174618,0.4895388121406238,0.6737338739491906
0.4895388121406238,0.5077638808637858,0.9256586388753759
0.5077638808637858,0.5259889495869479,1.2435322951434868
0.5259889495869479,0.5442140183101098,1.6028218551743472
0.5442140183101098,0.5624390870332718,1.9462836812831357
0.5624390870332718,0.5806641557564338,2.27391777346986
0.5806641557564338,0.5988892244795959,2.7416273108668348
0.5988892244795959,0.6171142932027579,2.9964538270120817
0.6171142932027579,0.6353393619259199,3.4214284828194996
0.6353393619259199,0.653564430649082,3.5979077160504915
0.653564430649082,0.671789499372244,3.7065914889820197
0.671789499372244,0.690014568095406,3.745369437091076
0.690014568095406,0.7082396368185679,3.713186378116213
0.7082396368185679,0.72646470554173,3.509799997217669
0.72646470554173,0.744689774264892,3.2375629737581897
0.744689774264892,0.762914842988054,2.955565514380083
0.762914842988054,0.7811399117112161,2.5698963978124416
0.7811399117112161,0.7993649804343781,2.136744079478639
0.7993649804343781,0.8175900491575401,1.7326092733352718
0.8175900491575401,0.8358151178807021,1.3878284693996443
0.8358151178807021,0.8540401866038642,1.0844635692267448
0.8540401866038642,0.8722652553270261,0.7694916641776778
0.8722652553270261,0.8904903240501881,0.48934077375714513
0.8904903240501881,0.9087153927733502,0.30336490017289136
0.9087153927733502,0.9269404614965122,0.16803777513924603
0.9269404614965122,0.9451655302196742,0.09654917692459036
0.9451655302196742,0.9633905989428362,0.05750743325016584
0.9633905989428362,0.9816156676659982,0.02558816984067012
0.9816156676659982,0.9998407363891602,0.006858684699561064
