bin_left,bin_right,density
1559.44873046875,2291.8474365234374,6.564310215115703e-08
2291.8474365234374,3024.246142578125,7.680242951685372e-07
3024.246142578125,3756.6448486328127,5.152983518865824e-06
3756.6448486328127,4489.0435546875,1.698843483671945e-05
4489.0435546875,5221.4422607421875,3.328761710085171e-05
5221.4422607421875,5953.840966796875,4.965244246713515e-05
5953.840966796875,6686.239672851562,6.652271971998257e-05
6686.239672851562,7418.63837890625,8.859193066320148e-05
7418.63837890625,8151.037084960938,0.00010851461216607762
8151.037084960938,8883.435791015625,0.0001239144839307392
8883.435791015625,9615.834497070313,0.000131456876367907
9615.834497070313,10348.233203125,0.00012818128557056426
10348.233203125,11080.631909179689,0.00012191236931512875
11080.631909179689,11813.030615234375,0.00010872467009296159
11813.030615234375,12545.429321289062,9.184126421968375e-05
12545.429321289062,13277.82802734375,7.455743542328411e-05
13277.82802734375,14010.226733398438,5.842892522474484e-05
14010.226733398438,14742.625439453126,4.413842188643796e-05
14742.625439453126,15475.024145507812,3.143648162018916e-05
15475.024145507812,16207.4228515625,2.2364604902899185e-05
16207.4228515625,16939.821557617186,1.562962262219052e-05
16939.821557617186,17672.220263671876,1.0824547544725762e-05
17672.220263671876,18404.61896972656,7.594906918888882e-06
18404.61896972656,19137.01767578125,5.09390472692977e-06
19137.01767578125,19869.416381835938,3.6038063080985274e-06
19869.416381835938,20601.815087890627,2.7241887392730085e-06
20601.815087890627,21334.213793945313,1.949600133889367e-06
21334.213793945313,22066.6125,1.2800404919475646e-06
22066.6125,22799.01120605469,1.0174680833429308e-06
22799.01120605469,23531.409912109375,7.745886053836545e-07
23531.409912109375,24263.808618164065,5.842236091452957e-07
24263.808618164065,24996.20732421875,5.054518865639101e-07
24996.20732421875,25728.606030273437,3.8072999247671154e-07
25728.606030273437,26461.004736328126,4.069872333371723e-07
26461.004736328126,27193.403442382812,3.2821551075578577e-07
27193.403442382812,27925.802148437502,3.5447275161624685e-07
27925.802148437502,28658.20085449219,3.9385861290694295e-07
28658.20085449219,29390.599560546874,3.9385861290694295e-07
29390.599560546874,30122.998266601564,4.3980878441275074e-07
30122.998266601564,30855.39697265625,3.0852258011043864e-07
30855.39697265625,31587.79567871094,4.5950171505809776e-07
31587.79567871094,32320.194384765626,3.2165120054067006e-07
32320.194384765626,33052.593090820315,3.479084414011312e-07
33052.593090820315,33784.991796875,4.2668016398252144e-07
33784.991796875,34517.39050292969,3.741656822615958e-07
34517.39050292969,35249.78920898437,4.069872333371743e-07
35249.78920898437,35982.18791503907,3.085225801104356e-07
35982.18791503907,36714.58662109375,3.2821551075578577e-07
36714.58662109375,37446.98532714844,2.953939596802072e-07
37446.98532714844,38179.384033203125,2.4944378817439717e-07
38179.384033203125,38911.78273925781,2.1005792688370287e-07
38911.78273925781,39644.181445312504,1.7723637580812255e-07
39644.181445312504,40376.58015136719,8.533603279650431e-08
40376.58015136719,41108.97885742188,1.2472189408719858e-07
41108.97885742188,41841.37756347656,7.220741236627287e-08
41841.37756347656,42573.77626953125,5.907879193604144e-08
42573.77626953125,43306.17497558594,6.56431021511565e-09
43306.17497558594,44038.57368164063,1.9692930645347147e-08
44038.57368164063,44770.972387695314,6.5643102151157146e-09
44770.972387695314,45503.37109375,6.5643102151157146e-09
