bin_left,bin_right,density
-0.09366338700056076,-0.07543831827739875,0.000540053913351264
-0.07543831827739875,-0.05721324955423673,0.0013501347833781594
-0.05721324955423673,-0.038988180831074706,0.003510350436783215
-0.038988180831074706,-0.020763112107912693,0.003780377393458848
-0.020763112107912693,-0.0025380433847506795,0.005130512176837008
-0.0025380433847506795,0.015687025338411348,0.009450943483647114
0.015687025338411348,0.03391209406157336,0.011881186093727809
0.03391209406157336,0.052137162784735375,0.020522048707348032
0.052137162784735375,0.07036223150789739,0.024842480014158144
0.07036223150789739,0.0885873002310594,0.03213320784440021
0.0885873002310594,0.10681236895422141,0.03618361219453469
0.10681236895422141,0.12503743767738346,0.043744366981452315
0.12503743767738346,0.14326250640054547,0.0472547174182356
0.14326250640054547,0.16148757512370748,0.04455444785147929
0.16148757512370748,0.17971264384686947,0.03672366610788601
0.17971264384686947,0.1979377125700315,0.03726372002123716
0.1979377125700315,0.21616278129319355,0.03888388176129095
0.21616278129319355,0.23438785001635554,0.03105310001769773
0.23438785001635554,0.2526129187395176,0.0264626417542119
0.2526129187395176,0.27083798746267956,0.026192614797536345
0.27083798746267956,0.2890630561858416,0.022682264360753053
0.2890630561858416,0.3072881249090036,0.0199819947939968
0.3072881249090036,0.32551319363216563,0.019711967837321105
0.32551319363216563,0.3437382623553277,0.022952291317428687
0.3437382623553277,0.36196333107848966,0.022952291317428757
0.36196333107848966,0.3801883998016517,0.03645363915121026
0.3801883998016517,0.3984134685248137,0.055355526118504646
0.3984134685248137,0.4166385372479757,0.10909089049695517
0.4166385372479757,0.4348636059711377,0.18631860010618637
0.4348636059711377,0.4530886746942997,0.28244819668271154
0.4530886746942997,0.4713137434174618,0.4603959611319505
0.4713137434174618,0.4895388121406238,0.6648063673354071
0.4895388121406238,0.5077638808637858,0.9075606013868006
0.5077638808637858,0.5259889495869479,1.2224120328705805
0.5259889495869479,0.5442140183101098,1.5769574269856932
0.5442140183101098,0.5624390870332718,1.9234020124005295
0.5624390870332718,0.5806641557564338,2.24365398301783
0.5806641557564338,0.5988892244795959,2.7091804563266035
0.5988892244795959,0.6171142932027579,2.95895539125158
0.6171142932027579,0.6353393619259199,3.3912685488892675
0.6353393619259199,0.653564430649082,3.579747364648837
0.653564430649082,0.671789499372244,3.6974791177594346
0.671789499372244,0.690014568095406,3.7455439160476973
0.690014568095406,0.7082396368185679,3.7263720021237274
0.7082396368185679,0.72646470554173,3.5333027281006286
0.72646470554173,0.744689774264892,3.273806822735368
0.744689774264892,0.762914842988054,2.9886583564858995
0.762914842988054,0.7811399117112161,2.605760131919837
0.7811399117112161,0.7993649804343781,2.1715567855854356
0.7993649804343781,0.8175900491575401,1.7619258923085017
0.8175900491575401,0.8358151178807021,1.412781037326909
0.8358151178807021,0.8540401866038642,1.104950306716681
0.8540401866038642,0.8722652553270261,0.7825381204459827
0.8722652553270261,0.8904903240501881,0.4981997350665418
0.8904903240501881,0.9087153927733502,0.3078307306102191
0.9087153927733502,0.9269404614965122,0.1709270635756753
0.9269404614965122,0.9451655302196742,0.09855983918660582
0.9451655302196742,0.9633905989428362,0.0583258226419366
0.9633905989428362,0.9816156676659982,0.026192614797536345
0.9816156676659982,0.9998407363891602,0.0070207008735664435
