bin_left,bin_right,density
1559.44873046875,2279.3146240234373,6.789577859581591e-08
2279.3146240234373,2999.180517578125,7.06116097396485e-07
2999.180517578125,3719.046411132813,4.847758591741253e-06
3719.046411132813,4438.9123046875,1.5996245437174227e-05
4438.9123046875,5158.7781982421875,3.257639457027247e-05
5158.7781982421875,5878.644091796876,4.831463604878254e-05
5878.644091796876,6598.509985351563,6.443988346528888e-05
6598.509985351563,7318.37587890625,8.622084923882663e-05
7318.37587890625,8038.241772460938,0.0001054014066921446
8038.241772460938,8758.107666015625,0.000122076609915277
8758.107666015625,9477.973559570313,0.0001307944278869796
9477.973559570313,10197.839453125001,0.00012976920163018278
10197.839453125001,10917.705346679688,0.00012321725899568686
10917.705346679688,11637.571240234376,0.00011124723322924421
11637.571240234376,12357.437133789062,9.594352473374758e-05
12357.437133789062,13077.30302734375,7.888131557261881e-05
13077.30302734375,13797.168920898439,6.269496195537634e-05
13797.168920898439,14517.034814453125,4.8932487634004585e-05
14517.034814453125,15236.900708007814,3.4952746821125985e-05
15236.900708007814,15956.7666015625,2.516217554760941e-05
15956.7666015625,16676.63249511719,1.772758779136751e-05
16676.63249511719,17396.498388671876,1.2472454528051365e-05
17396.498388671876,18116.364282226565,8.928294885349781e-06
18116.364282226565,18836.230175781253,5.825457803520997e-06
18836.230175781253,19556.096069335938,4.189169539361858e-06
19556.096069335938,20275.961962890626,3.1299953932671095e-06
20275.961962890626,20995.827856445314,2.3288252058364826e-06
20995.827856445314,21715.693750000002,1.5072862848271113e-06
21715.693750000002,22435.55964355469,1.1678073918480321e-06
22435.55964355469,23155.425537109375,8.419076545881205e-07
23155.425537109375,23875.291430664063,6.517994745198319e-07
23875.291430664063,24595.15732421875,5.567453844856897e-07
24595.15732421875,25315.02321777344,5.227974951877818e-07
25315.02321777344,26034.889111328128,3.2589973725991595e-07
26034.889111328128,26754.755004882812,3.4626847083866246e-07
26754.755004882812,27474.6208984375,3.7342678227698703e-07
27474.6208984375,28194.48679199219,3.870059379961502e-07
28194.48679199219,28914.352685546877,3.326893151194975e-07
28914.352685546877,29634.218579101565,4.0737467157489495e-07
29634.218579101565,30354.08447265625,4.0737467157489696e-07
30354.08447265625,31073.95036621094,2.9195184796200803e-07
31073.95036621094,31793.816259765626,4.6169129445154753e-07
31793.816259765626,32513.682153320315,2.580039586641001e-07
32513.682153320315,33233.548046875,4.209538272940581e-07
33233.548046875,33953.41394042969,3.8700593799615215e-07
33953.41394042969,34673.27983398438,3.666372044174035e-07
34673.27983398438,35393.145727539064,3.666372044174073e-07
35393.145727539064,36113.011621093756,2.987414258215881e-07
36113.011621093756,36832.87751464844,3.326893151194992e-07
36832.87751464844,37552.743408203125,2.919518479620095e-07
37552.743408203125,38272.60930175782,2.1726649150660952e-07
38272.60930175782,38992.4751953125,2.1726649150661172e-07
38992.4751953125,39712.34108886719,1.7652902434912026e-07
39712.34108886719,40432.20698242188,8.826451217456102e-08
40432.20698242188,41152.07287597656,1.3579155719163232e-07
41152.07287597656,41871.938769531254,6.789577859581549e-08
41871.938769531254,42591.80466308594,6.110620073623455e-08
42591.80466308594,43311.67055664063,1.3579155719163095e-08
43311.67055664063,44031.536450195315,1.3579155719163232e-08
44031.536450195315,44751.40234375,6.789577859581616e-09
